# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.4	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|Q8NMV1|3.A.1.1.45	40.728	1.10e-74	233	79	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	296	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.4	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8NMV1|3.A.1.1.45	40.728	1.10e-74	233	79	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	296	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.4	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|Q8NMV1|3.A.1.1.45	40.728	1.10e-74	233	79	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	296	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.4	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q8NMV1|3.A.1.1.45	40.728	1.10e-74	233	79	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	296	transporter
gnl|TC-DB|G4FGN6|3.A.1.1.41	3.A.1.1.41	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|G4FGN6|3.A.1.1.41	22.145	3.73e-06	44.7	96	LKKGGHDO_03286 hypothetical protein	7	280	transporter
gnl|TC-DB|Q32AY2|3.A.1.14.18	3.A.1.14.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q32AY2|3.A.1.14.18	39.007	4.58e-42	145	88	LKKGGHDO_01430 Hemin transport system permease protein HmuU	52	323	transporter
gnl|TC-DB|Q32AY2|3.A.1.14.18	3.A.1.14.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q32AY2|3.A.1.14.18	39.007	4.58e-42	145	88	LKKGGHDO_01430 Hemin transport system permease protein HmuU	52	323	transporter
gnl|TC-DB|Q32AY2|3.A.1.14.18	3.A.1.14.1	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q32AY2|3.A.1.14.18	39.007	4.58e-42	145	88	LKKGGHDO_01430 Hemin transport system permease protein HmuU	52	323	transporter
gnl|TC-DB|Q99YA3|3.A.1.14.10	3.A.1.14.10	Ferrichrome	EX_cpd03724_e0	rxn05188,rxn08493	gnl|TC-DB|Q99YA3|3.A.1.14.10	32.028	3.10e-19	84.0	81	LKKGGHDO_01430 Hemin transport system permease protein HmuU	53	325	transporter
gnl|TC-DB|Q57399|3.A.1.14.11	3.A.1.14.11	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q57399|3.A.1.14.11	31.739	6.78e-36	125	85	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	18	247	transporter
gnl|TC-DB|Q9RK11|3.A.1.14.13	3.A.1.14.13	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RK11|3.A.1.14.13	37.891	1.11e-41	141	88	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	8	258	transporter
gnl|TC-DB|Q9RK11|3.A.1.14.13	3.A.1.14.13	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RK11|3.A.1.14.13	37.891	1.11e-41	141	88	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	8	258	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.14	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9A197|3.A.1.14.14	31.624	4.58e-34	120	90	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	8	241	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.14	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9A197|3.A.1.14.14	31.624	4.58e-34	120	90	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	8	241	transporter
gnl|TC-DB|P40410|3.A.1.14.15	3.A.1.14.15	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P40410|3.A.1.14.15	28.710	1.96e-21	90.1	91	LKKGGHDO_01430 Hemin transport system permease protein HmuU	24	323	transporter
gnl|TC-DB|P40410|3.A.1.14.15	3.A.1.14.15	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P40410|3.A.1.14.15	28.710	1.96e-21	90.1	91	LKKGGHDO_01430 Hemin transport system permease protein HmuU	24	323	transporter
gnl|TC-DB|Q32AY2|3.A.1.14.18	3.A.1.14.18	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q32AY2|3.A.1.14.18	39.007	4.58e-42	145	88	LKKGGHDO_01430 Hemin transport system permease protein HmuU	52	323	transporter
gnl|TC-DB|Q32AY2|3.A.1.14.18	3.A.1.14.18	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q32AY2|3.A.1.14.18	39.007	4.58e-42	145	88	LKKGGHDO_01430 Hemin transport system permease protein HmuU	52	323	transporter
gnl|TC-DB|Q9HV90|3.A.1.14.21	3.A.1.14.21	Heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|Q9HV90|3.A.1.14.21	27.559	3.23e-07	47.8	84	LKKGGHDO_00398 Vitamin B12-binding protein	41	279	transporter
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9S215|3.A.1.14.22	34.979	1.68e-40	139	81	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	8	250	transporter
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9S215|3.A.1.14.22	34.979	1.68e-40	139	81	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	8	250	transporter
gnl|TC-DB|Q8EI19|3.A.1.14.23	3.A.1.14.23	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q8EI19|3.A.1.14.23	35.119	1.84e-31	119	88	LKKGGHDO_01430 Hemin transport system permease protein HmuU	29	323	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P72592|3.A.1.14.24	36.626	3.18e-41	139	91	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	8	250	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P72592|3.A.1.14.24	36.626	3.18e-41	139	91	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	8	250	transporter
gnl|TC-DB|Q5SKA1|3.A.1.14.26	3.A.1.14.26	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q5SKA1|3.A.1.14.26	38.245	3.86e-37	133	92	LKKGGHDO_01430 Hemin transport system permease protein HmuU	21	323	transporter
gnl|TC-DB|O87492|3.A.1.14.28	3.A.1.14.28	Fe3	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O87492|3.A.1.14.28	30.408	6.26e-24	97.1	95	LKKGGHDO_01430 Hemin transport system permease protein HmuU	21	329	transporter
gnl|TC-DB|O87492|3.A.1.14.28	3.A.1.14.28	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|O87492|3.A.1.14.28	30.408	6.26e-24	97.1	95	LKKGGHDO_01430 Hemin transport system permease protein HmuU	21	329	transporter
gnl|TC-DB|O87492|3.A.1.14.28	3.A.1.14.28	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O87492|3.A.1.14.28	30.408	6.26e-24	97.1	95	LKKGGHDO_01430 Hemin transport system permease protein HmuU	21	329	transporter
gnl|TC-DB|Q9FBS7|3.A.1.1.43	3.A.1.1.43	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|Q9FBS7|3.A.1.1.43	22.744	4.9	25.8	89	LKKGGHDO_03286 hypothetical protein	281	545	transporter
gnl|TC-DB|Q9FBS7|3.A.1.1.43	3.A.1.1.43	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9FBS7|3.A.1.1.43	22.744	4.9	25.8	89	LKKGGHDO_03286 hypothetical protein	281	545	transporter
gnl|TC-DB|P07821|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P07821|3.A.1.14.3	34.016	2.90e-42	142	92	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	2	245	transporter
gnl|TC-DB|P07821|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P07821|3.A.1.14.3	34.016	2.90e-42	142	92	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	2	245	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.45	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8NMV1|3.A.1.1.45	40.728	1.10e-74	233	79	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	296	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9X665|3.A.1.14.7	31.197	2.67e-33	119	88	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	11	242	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9X665|3.A.1.14.7	31.197	2.67e-33	119	88	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	11	242	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8GRB0|3.A.1.14.8	34.016	7.88e-42	140	96	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	7	250	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8GRB0|3.A.1.14.8	34.016	7.88e-42	140	96	LKKGGHDO_01431 Petrobactin import ATP-binding protein FpuD	7	250	transporter
gnl|TC-DB|O30494|3.A.1.1.49	3.A.1.1.49	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|O30494|3.A.1.1.49	39.731	1.17e-73	230	80	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	291	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|Q5SLB6|3.A.1.1.50	3.A.1.1.50	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|Q5SLB6|3.A.1.1.50	24.419	1.39e-07	49.3	85	LKKGGHDO_03286 hypothetical protein	53	286	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|Q6MNM2|3.A.1.1.51	38.746	4.32e-76	235	93	LKKGGHDO_03285 Vitamin B12 import ATP-binding protein BtuD	1	351	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q6MNM2|3.A.1.1.51	38.746	4.32e-76	235	93	LKKGGHDO_03285 Vitamin B12 import ATP-binding protein BtuD	1	351	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|Q6MNM2|3.A.1.1.51	38.746	4.32e-76	235	93	LKKGGHDO_03285 Vitamin B12 import ATP-binding protein BtuD	1	351	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q6MNM2|3.A.1.1.51	38.746	4.32e-76	235	93	LKKGGHDO_03285 Vitamin B12 import ATP-binding protein BtuD	1	351	transporter
gnl|TC-DB|A1B2F3|3.A.1.15.19	3.A.1.15.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|A1B2F3|3.A.1.15.19	50.512	6.16e-97	285	94	LKKGGHDO_00018 Manganese-binding lipoprotein MntA	19	299	transporter
gnl|TC-DB|A1B2F3|3.A.1.15.19	3.A.1.15.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|A1B2F3|3.A.1.15.19	50.512	6.16e-97	285	94	LKKGGHDO_00018 Manganese-binding lipoprotein MntA	19	299	transporter
gnl|TC-DB|A1B2F3|3.A.1.15.19	3.A.1.15.1	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|A1B2F3|3.A.1.15.19	50.512	6.16e-97	285	94	LKKGGHDO_00018 Manganese-binding lipoprotein MntA	19	299	transporter
gnl|TC-DB|A1B2F3|3.A.1.15.19	3.A.1.15.1	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1B2F3|3.A.1.15.19	50.512	6.16e-97	285	94	LKKGGHDO_00018 Manganese-binding lipoprotein MntA	19	299	transporter
gnl|TC-DB|A1IQK4|3.A.1.15.10	3.A.1.15.10	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|A1IQK4|3.A.1.15.10	55.797	6.07e-88	261	95	LKKGGHDO_03190 Manganese transport system membrane protein MntB	10	285	transporter
gnl|TC-DB|A1IQK4|3.A.1.15.10	3.A.1.15.10	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1IQK4|3.A.1.15.10	55.797	6.07e-88	261	95	LKKGGHDO_03190 Manganese transport system membrane protein MntB	10	285	transporter
gnl|TC-DB|O34966|3.A.1.15.11	3.A.1.15.11	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O34966|3.A.1.15.11	27.622	5.19e-32	118	88	LKKGGHDO_00018 Manganese-binding lipoprotein MntA	26	299	transporter
gnl|TC-DB|O84071|3.A.1.15.12	3.A.1.15.12	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|O84071|3.A.1.15.12	37.168	1.86e-44	147	87	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	4	224	transporter
gnl|TC-DB|O84071|3.A.1.15.12	3.A.1.15.12	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O84071|3.A.1.15.12	37.168	1.86e-44	147	87	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	4	224	transporter
gnl|TC-DB|B2J0B7|3.A.1.15.13	3.A.1.15.13	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|B2J0B7|3.A.1.15.13	28.413	1.25e-35	128	82	LKKGGHDO_00018 Manganese-binding lipoprotein MntA	28	296	transporter
gnl|TC-DB|Q97PG9|3.A.1.15.14	3.A.1.15.14	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q97PG9|3.A.1.15.14	38.075	2.56e-49	159	99	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	1	233	transporter
gnl|TC-DB|G0LRW7|3.A.1.15.15	3.A.1.15.15	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|G0LRW7|3.A.1.15.15	25.614	2.38e-42	145	92	LKKGGHDO_00018 Manganese-binding lipoprotein MntA	18	296	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|658118070|3.A.1.15.16	29.255	1.43e-21	86.3	88	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	5	191	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|658118070|3.A.1.15.16	29.255	1.43e-21	86.3	88	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	5	191	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|658118070|3.A.1.15.16	29.255	1.43e-21	86.3	88	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	5	191	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|658118070|3.A.1.15.16	29.255	1.43e-21	86.3	88	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	5	191	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q6MI08|3.A.1.15.17	29.508	6.37e-14	66.2	88	LKKGGHDO_01442 putative ABC transporter ATP-binding protein YbiT	342	518	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q6MI08|3.A.1.15.17	29.508	6.37e-14	66.2	88	LKKGGHDO_01442 putative ABC transporter ATP-binding protein YbiT	342	518	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q6MI08|3.A.1.15.17	29.508	6.37e-14	66.2	88	LKKGGHDO_01442 putative ABC transporter ATP-binding protein YbiT	342	518	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q6MI08|3.A.1.15.17	29.508	6.37e-14	66.2	88	LKKGGHDO_01442 putative ABC transporter ATP-binding protein YbiT	342	518	transporter
gnl|TC-DB|Q66AT6|3.A.1.15.18	3.A.1.15.18	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q66AT6|3.A.1.15.18	22.083	3.50e-08	50.8	75	LKKGGHDO_00018 Manganese-binding lipoprotein MntA	27	243	transporter
gnl|TC-DB|A1B2F3|3.A.1.15.19	3.A.1.15.19	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1B2F3|3.A.1.15.19	50.512	6.16e-97	285	94	LKKGGHDO_00018 Manganese-binding lipoprotein MntA	19	299	transporter
gnl|TC-DB|Q8YVZ3|3.A.1.1.52	3.A.1.1.52	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q8YVZ3|3.A.1.1.52	37.960	5.07e-72	226	92	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	340	transporter
gnl|TC-DB|Q8YVZ3|3.A.1.1.52	3.A.1.1.52	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8YVZ3|3.A.1.1.52	37.960	5.07e-72	226	92	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	340	transporter
gnl|TC-DB|Q8YVZ3|3.A.1.1.52	3.A.1.1.52	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q8YVZ3|3.A.1.1.52	37.960	5.07e-72	226	92	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	340	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8DW86|3.A.1.15.20	36.087	5.45e-49	158	95	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	1	226	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8DW86|3.A.1.15.20	36.087	5.45e-49	158	95	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	1	226	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q8DW86|3.A.1.15.20	36.087	5.45e-49	158	95	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	1	226	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.2	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q8DW86|3.A.1.15.20	36.087	5.45e-49	158	95	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	1	226	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8DW86|3.A.1.15.20	36.087	5.45e-49	158	95	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	1	226	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8DW86|3.A.1.15.20	36.087	5.45e-49	158	95	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	1	226	transporter
gnl|TC-DB|Q8DW86|3.A.1.15.20	3.A.1.15.20	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q8DW86|3.A.1.15.20	36.087	5.45e-49	158	95	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	1	226	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.53	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	41.611	8.96e-77	238	77	LKKGGHDO_00369 Spermidine/putrescine import ATP-binding protein PotA	1	290	transporter
gnl|TC-DB|P0A2U6|3.A.1.15.3	3.A.1.15.3	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A2U6|3.A.1.15.3	34.826	2.92e-36	125	86	LKKGGHDO_03189 Manganese import ATP-binding protein ScaC	1	192	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	L-arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|OLS20029|3.A.1.1.54	38.312	7.18e-75	233	80	LKKGGHDO_03285 Vitamin B12 import ATP-binding protein BtuD	1	290	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|OLS20029|3.A.1.1.54	38.312	7.18e-75	233	80	LKKGGHDO_03285 Vitamin B12 import ATP-binding protein BtuD	1	290	transporter
gnl|TC-DB|OLS20029|3.A.1.1.54	3.A.1.1.54	Trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|OLS20029|3.A.1.1.54	38.312	7.18e-75	233	80	LKKGGHDO_03285 Vitamin B12 import ATP-binding protein BtuD	1	290	transporter
gnl|TC-DB|Q56952|3.A.1.15.4	3.A.1.15.4	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q56952|3.A.1.15.4	31.022	4.39e-42	144	87	LKKGGHDO_00018 Manganese-binding lipoprotein MntA	23	296	transporter
